,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
1490,gpt3,object-control-passive,Casey,Stephanie,False,urged,to go,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to go.

Question: Who urged someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who was urged to go, Casey or Stephanie?
Answer: Casey
Question: Who went, Casey or Stephanie?
Answer: ", '\n'),1490.0,
1491,gpt3,object-control-passive,Casey,Stephanie,False,urged,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to read.

Question: Who was urged to read, Casey or Stephanie?
Answer: Casey
Question: Who urged someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),1491.0,
1492,gpt3,object-control-passive,Casey,Stephanie,False,urged,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to run.

Question: Who was urged to run, Casey or Stephanie?
Answer: Casey
Question: Who urged someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),1492.0,
1493,gpt3,object-control-passive,Casey,Stephanie,False,urged,to call,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was urged by Stephanie to call.

Question: Who urged someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who was urged to call, Casey or Stephanie?
Answer: Casey
Question: Who called, Casey or Stephanie?
Answer: ", '\n'),1493.0,
1494,gpt3,object-control-passive,Casey,Stephanie,False,asked,to go,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to go.

Question: Who asked someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who was asked to go, Casey or Stephanie?
Answer: Casey
Question: Who went, Casey or Stephanie?
Answer: ", '\n'),1494.0,
1495,gpt3,object-control-passive,Casey,Stephanie,False,asked,to run,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to run.

Question: Who asked someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who was asked to run, Casey or Stephanie?
Answer: Casey
Question: Who ran, Casey or Stephanie?
Answer: ", '\n'),1495.0,
1496,gpt3,object-control-passive,Casey,Stephanie,False,asked,to call,Stephanie,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was asked by Stephanie to call.

Question: Who was asked to call, Casey or Stephanie?
Answer: Casey
Question: Who asked someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who called, Casey or Stephanie?
Answer: ", '\n'),1496.0,
1497,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to come.

Question: Who was persuaded to come, Casey or Stephanie?
Answer: Casey
Question: Who persuaded someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),1497.0,
1498,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to go,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to go.

Question: Who persuaded someone to go, Casey or Stephanie?
Answer: Stephanie
Question: Who was persuaded to go, Casey or Stephanie?
Answer: Casey
Question: Who went, Casey or Stephanie?
Answer: ", 'Case'),1498.0,
1499,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to run.

Question: Who was persuaded to run, Casey or Stephanie?
Answer: Casey
Question: Who persuaded someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),1499.0,
1500,gpt3,object-control-passive,Casey,Stephanie,False,persuaded,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was persuaded by Stephanie to call.

Question: Who was persuaded to call, Casey or Stephanie?
Answer: Casey
Question: Who persuaded someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),1500.0,
1501,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to come,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to come.

Question: Who convinced someone to come, Casey or Stephanie?
Answer: Stephanie
Question: Who was convinced to come, Casey or Stephanie?
Answer: Casey
Question: Who came, Casey or Stephanie?
Answer: ", 'Case'),1501.0,
1502,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to read.

Question: Who convinced someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who was convinced to read, Casey or Stephanie?
Answer: Casey
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),1502.0,
1503,gpt3,object-control-passive,Casey,Stephanie,False,convinced,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was convinced by Stephanie to call.

Question: Who convinced someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who was convinced to call, Casey or Stephanie?
Answer: Casey
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),1503.0,
1504,gpt3,object-control-passive,Casey,Stephanie,False,forced,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was forced by Stephanie to read.

Question: Who was forced to read, Casey or Stephanie?
Answer: Casey
Question: Who forced someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),1504.0,
1505,gpt3,object-control-passive,Casey,Stephanie,False,forced,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was forced by Stephanie to call.

Question: Who forced someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who was forced to call, Casey or Stephanie?
Answer: Casey
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),1505.0,
1506,gpt3,object-control-passive,Casey,Stephanie,False,pushed,to read,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was pushed by Stephanie to read.

Question: Who pushed someone to read, Casey or Stephanie?
Answer: Stephanie
Question: Who was pushed to read, Casey or Stephanie?
Answer: Casey
Question: Who read, Casey or Stephanie?
Answer: ", 'Case'),1506.0,
1507,gpt3,object-control-passive,Casey,Stephanie,False,pushed,to run,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was pushed by Stephanie to run.

Question: Who pushed someone to run, Casey or Stephanie?
Answer: Stephanie
Question: Who was pushed to run, Casey or Stephanie?
Answer: Casey
Question: Who ran, Casey or Stephanie?
Answer: ", 'Case'),1507.0,
1508,gpt3,object-control-passive,Casey,Stephanie,False,pushed,to call,Stephanie,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""Stephanie"".
Context: Casey was pushed by Stephanie to call.

Question: Who pushed someone to call, Casey or Stephanie?
Answer: Stephanie
Question: Who was pushed to call, Casey or Stephanie?
Answer: Casey
Question: Who called, Casey or Stephanie?
Answer: ", 'Case'),1508.0,
1509,gpt3,object-control-passive,Casey,William,False,told,to come,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was told by William to come.

Question: Who was told to come, Casey or William?
Answer: Casey
Question: Who told someone to come, Casey or William?
Answer: William
Question: Who came, Casey or William?
Answer: ", 'Case'),1509.0,
1510,gpt3,object-control-passive,Casey,William,False,told,to run,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was told by William to run.

Question: Who was told to run, Casey or William?
Answer: Casey
Question: Who told someone to run, Casey or William?
Answer: William
Question: Who ran, Casey or William?
Answer: ", 'Case'),1510.0,
1511,gpt3,object-control-passive,Casey,William,False,ordered,to call,William,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was ordered by William to call.

Question: Who ordered someone to call, Casey or William?
Answer: William
Question: Who was ordered to call, Casey or William?
Answer: Casey
Question: Who called, Casey or William?
Answer: ", '\n'),1511.0,
1512,gpt3,object-control-passive,Casey,William,False,called upon,to come,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was called upon by William to come.

Question: Who was called upon to come, Casey or William?
Answer: Casey
Question: Who called upon someone to come, Casey or William?
Answer: William
Question: Who came, Casey or William?
Answer: ", 'Case'),1512.0,
1513,gpt3,object-control-passive,Casey,William,False,called upon,to go,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was called upon by William to go.

Question: Who was called upon to go, Casey or William?
Answer: Casey
Question: Who called upon someone to go, Casey or William?
Answer: William
Question: Who went, Casey or William?
Answer: ", 'Case'),1513.0,
1514,gpt3,object-control-passive,Casey,William,False,called upon,to run,William,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was called upon by William to run.

Question: Who called upon someone to run, Casey or William?
Answer: William
Question: Who was called upon to run, Casey or William?
Answer: Casey
Question: Who ran, Casey or William?
Answer: ", '\n'),1514.0,
1515,gpt3,object-control-passive,Casey,William,False,reminded,to come,William,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was reminded by William to come.

Question: Who reminded someone to come, Casey or William?
Answer: William
Question: Who was reminded to come, Casey or William?
Answer: Casey
Question: Who came, Casey or William?
Answer: ", '\n'),1515.0,
1516,gpt3,object-control-passive,Casey,William,False,reminded,to read,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was reminded by William to read.

Question: Who reminded someone to read, Casey or William?
Answer: William
Question: Who was reminded to read, Casey or William?
Answer: Casey
Question: Who read, Casey or William?
Answer: ", 'Case'),1516.0,
1517,gpt3,object-control-passive,Casey,William,False,reminded,to call,William,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was reminded by William to call.

Question: Who reminded someone to call, Casey or William?
Answer: William
Question: Who was reminded to call, Casey or William?
Answer: Casey
Question: Who called, Casey or William?
Answer: ", 'Question'),1517.0,
1518,gpt3,object-control-passive,Casey,William,False,urged,to go,William,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was urged by William to go.

Question: Who urged someone to go, Casey or William?
Answer: William
Question: Who was urged to go, Casey or William?
Answer: Casey
Question: Who went, Casey or William?
Answer: ", '\n'),1518.0,
1519,gpt3,object-control-passive,Casey,William,False,urged,to run,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was urged by William to run.

Question: Who was urged to run, Casey or William?
Answer: Casey
Question: Who urged someone to run, Casey or William?
Answer: William
Question: Who ran, Casey or William?
Answer: ", 'Case'),1519.0,
1520,gpt3,object-control-passive,Casey,William,False,asked,to come,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was asked by William to come.

Question: Who was asked to come, Casey or William?
Answer: Casey
Question: Who asked someone to come, Casey or William?
Answer: William
Question: Who came, Casey or William?
Answer: ", 'Case'),1520.0,
1521,gpt3,object-control-passive,Casey,William,False,asked,to call,William,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was asked by William to call.

Question: Who asked someone to call, Casey or William?
Answer: William
Question: Who was asked to call, Casey or William?
Answer: Casey
Question: Who called, Casey or William?
Answer: ", '\n'),1521.0,
1522,gpt3,object-control-passive,Casey,William,False,persuaded,to call,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was persuaded by William to call.

Question: Who was persuaded to call, Casey or William?
Answer: Casey
Question: Who persuaded someone to call, Casey or William?
Answer: William
Question: Who called, Casey or William?
Answer: ", 'Case'),1522.0,
1523,gpt3,object-control-passive,Casey,William,False,convinced,to come,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was convinced by William to come.

Question: Who was convinced to come, Casey or William?
Answer: Casey
Question: Who convinced someone to come, Casey or William?
Answer: William
Question: Who came, Casey or William?
Answer: ", 'Case'),1523.0,
1524,gpt3,object-control-passive,Casey,William,False,convinced,to read,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was convinced by William to read.

Question: Who convinced someone to read, Casey or William?
Answer: William
Question: Who was convinced to read, Casey or William?
Answer: Casey
Question: Who read, Casey or William?
Answer: ", 'Case'),1524.0,
1525,gpt3,object-control-passive,Casey,William,False,convinced,to run,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was convinced by William to run.

Question: Who convinced someone to run, Casey or William?
Answer: William
Question: Who was convinced to run, Casey or William?
Answer: Casey
Question: Who ran, Casey or William?
Answer: ", 'Case'),1525.0,
1526,gpt3,object-control-passive,Casey,William,False,forced,to come,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was forced by William to come.

Question: Who forced someone to come, Casey or William?
Answer: William
Question: Who was forced to come, Casey or William?
Answer: Casey
Question: Who came, Casey or William?
Answer: ", 'Case'),1526.0,
1527,gpt3,object-control-passive,Casey,William,False,forced,to go,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was forced by William to go.

Question: Who was forced to go, Casey or William?
Answer: Casey
Question: Who forced someone to go, Casey or William?
Answer: William
Question: Who went, Casey or William?
Answer: ", 'Case'),1527.0,
1528,gpt3,object-control-passive,Casey,William,False,forced,to read,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was forced by William to read.

Question: Who was forced to read, Casey or William?
Answer: Casey
Question: Who forced someone to read, Casey or William?
Answer: William
Question: Who read, Casey or William?
Answer: ", 'Case'),1528.0,
1529,gpt3,object-control-passive,Casey,William,False,forced,to run,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was forced by William to run.

Question: Who was forced to run, Casey or William?
Answer: Casey
Question: Who forced someone to run, Casey or William?
Answer: William
Question: Who ran, Casey or William?
Answer: ", 'Case'),1529.0,
1530,gpt3,object-control-passive,Casey,William,False,pushed,to read,William,Casey,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was pushed by William to read.

Question: Who was pushed to read, Casey or William?
Answer: Casey
Question: Who pushed someone to read, Casey or William?
Answer: William
Question: Who read, Casey or William?
Answer: ", 'Case'),1530.0,
1531,gpt3,object-control-passive,Casey,William,False,pushed,to call,William,other,"You will be given a context and a question. Answer the question with either ""Casey"" or ""William"".
Context: Casey was pushed by William to call.

Question: Who pushed someone to call, Casey or William?
Answer: William
Question: Who was pushed to call, Casey or William?
Answer: Casey
Question: Who called, Casey or William?
Answer: ", '\n'),1531.0,
1532,gpt3,object-control-passive,Joseph,Avery,False,told,to read,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was told by Avery to read.

Question: Who told someone to read, Joseph or Avery?
Answer: Avery
Question: Who was told to read, Joseph or Avery?
Answer: Joseph
Question: Who read, Joseph or Avery?
Answer: ", '\n'),1532.0,
1533,gpt3,object-control-passive,Joseph,Avery,False,told,to run,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was told by Avery to run.

Question: Who was told to run, Joseph or Avery?
Answer: Joseph
Question: Who told someone to run, Joseph or Avery?
Answer: Avery
Question: Who ran, Joseph or Avery?
Answer: ", 'Question'),1533.0,
1534,gpt3,object-control-passive,Joseph,Avery,False,told,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was told by Avery to call.

Question: Who was told to call, Joseph or Avery?
Answer: Joseph
Question: Who told someone to call, Joseph or Avery?
Answer: Avery
Question: Who called, Joseph or Avery?
Answer: ", '\n'),1534.0,
1535,gpt3,object-control-passive,Joseph,Avery,False,ordered,to read,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was ordered by Avery to read.

Question: Who was ordered to read, Joseph or Avery?
Answer: Joseph
Question: Who ordered someone to read, Joseph or Avery?
Answer: Avery
Question: Who read, Joseph or Avery?
Answer: ", 'Question'),1535.0,
1536,gpt3,object-control-passive,Joseph,Avery,False,called upon,to come,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was called upon by Avery to come.

Question: Who called upon someone to come, Joseph or Avery?
Answer: Avery
Question: Who was called upon to come, Joseph or Avery?
Answer: Joseph
Question: Who came, Joseph or Avery?
Answer: ", 'Question'),1536.0,
1537,gpt3,object-control-passive,Joseph,Avery,False,called upon,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was called upon by Avery to go.

Question: Who called upon someone to go, Joseph or Avery?
Answer: Avery
Question: Who was called upon to go, Joseph or Avery?
Answer: Joseph
Question: Who went, Joseph or Avery?
Answer: ", 'Question'),1537.0,
1538,gpt3,object-control-passive,Joseph,Avery,False,called upon,to read,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was called upon by Avery to read.

Question: Who called upon someone to read, Joseph or Avery?
Answer: Avery
Question: Who was called upon to read, Joseph or Avery?
Answer: Joseph
Question: Who read, Joseph or Avery?
Answer: ", '\n'),1538.0,
1539,gpt3,object-control-passive,Joseph,Avery,False,called upon,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was called upon by Avery to call.

Question: Who was called upon to call, Joseph or Avery?
Answer: Joseph
Question: Who called upon someone to call, Joseph or Avery?
Answer: Avery
Question: Who called, Joseph or Avery?
Answer: ", 'Question'),1539.0,
1540,gpt3,object-control-passive,Joseph,Avery,False,reminded,to come,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was reminded by Avery to come.

Question: Who was reminded to come, Joseph or Avery?
Answer: Joseph
Question: Who reminded someone to come, Joseph or Avery?
Answer: Avery
Question: Who came, Joseph or Avery?
Answer: ", 'Question'),1540.0,
1541,gpt3,object-control-passive,Joseph,Avery,False,reminded,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was reminded by Avery to go.

Question: Who was reminded to go, Joseph or Avery?
Answer: Joseph
Question: Who reminded someone to go, Joseph or Avery?
Answer: Avery
Question: Who went, Joseph or Avery?
Answer: ", 'Question'),1541.0,
1542,gpt3,object-control-passive,Joseph,Avery,False,reminded,to run,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was reminded by Avery to run.

Question: Who was reminded to run, Joseph or Avery?
Answer: Joseph
Question: Who reminded someone to run, Joseph or Avery?
Answer: Avery
Question: Who ran, Joseph or Avery?
Answer: ", 'Question'),1542.0,
1543,gpt3,object-control-passive,Joseph,Avery,False,reminded,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was reminded by Avery to call.

Question: Who was reminded to call, Joseph or Avery?
Answer: Joseph
Question: Who reminded someone to call, Joseph or Avery?
Answer: Avery
Question: Who called, Joseph or Avery?
Answer: ", 'Question'),1543.0,
1544,gpt3,object-control-passive,Joseph,Avery,False,urged,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was urged by Avery to go.

Question: Who was urged to go, Joseph or Avery?
Answer: Joseph
Question: Who urged someone to go, Joseph or Avery?
Answer: Avery
Question: Who went, Joseph or Avery?
Answer: ", 'Question'),1544.0,
1545,gpt3,object-control-passive,Joseph,Avery,False,urged,to read,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was urged by Avery to read.

Question: Who was urged to read, Joseph or Avery?
Answer: Joseph
Question: Who urged someone to read, Joseph or Avery?
Answer: Avery
Question: Who read, Joseph or Avery?
Answer: ", 'Question'),1545.0,
1546,gpt3,object-control-passive,Joseph,Avery,False,urged,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was urged by Avery to call.

Question: Who urged someone to call, Joseph or Avery?
Answer: Avery
Question: Who was urged to call, Joseph or Avery?
Answer: Joseph
Question: Who called, Joseph or Avery?
Answer: ", '\n'),1546.0,
1547,gpt3,object-control-passive,Joseph,Avery,False,asked,to come,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was asked by Avery to come.

Question: Who asked someone to come, Joseph or Avery?
Answer: Avery
Question: Who was asked to come, Joseph or Avery?
Answer: Joseph
Question: Who came, Joseph or Avery?
Answer: ", '\n'),1547.0,
1548,gpt3,object-control-passive,Joseph,Avery,False,asked,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was asked by Avery to call.

Question: Who was asked to call, Joseph or Avery?
Answer: Joseph
Question: Who asked someone to call, Joseph or Avery?
Answer: Avery
Question: Who called, Joseph or Avery?
Answer: ", '\n'),1548.0,
1549,gpt3,object-control-passive,Joseph,Avery,False,persuaded,to run,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was persuaded by Avery to run.

Question: Who persuaded someone to run, Joseph or Avery?
Answer: Avery
Question: Who was persuaded to run, Joseph or Avery?
Answer: Joseph
Question: Who ran, Joseph or Avery?
Answer: ", '\n'),1549.0,
1550,gpt3,object-control-passive,Joseph,Avery,False,convinced,to come,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was convinced by Avery to come.

Question: Who convinced someone to come, Joseph or Avery?
Answer: Avery
Question: Who was convinced to come, Joseph or Avery?
Answer: Joseph
Question: Who came, Joseph or Avery?
Answer: ", '\n'),1550.0,
1551,gpt3,object-control-passive,Joseph,Avery,False,convinced,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was convinced by Avery to go.

Question: Who was convinced to go, Joseph or Avery?
Answer: Joseph
Question: Who convinced someone to go, Joseph or Avery?
Answer: Avery
Question: Who went, Joseph or Avery?
Answer: ", 'Question'),1551.0,
1552,gpt3,object-control-passive,Joseph,Avery,False,convinced,to read,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was convinced by Avery to read.

Question: Who was convinced to read, Joseph or Avery?
Answer: Joseph
Question: Who convinced someone to read, Joseph or Avery?
Answer: Avery
Question: Who read, Joseph or Avery?
Answer: ", 'Question'),1552.0,
1553,gpt3,object-control-passive,Joseph,Avery,False,convinced,to run,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was convinced by Avery to run.

Question: Who convinced someone to run, Joseph or Avery?
Answer: Avery
Question: Who was convinced to run, Joseph or Avery?
Answer: Joseph
Question: Who ran, Joseph or Avery?
Answer: ", 'Question'),1553.0,
1554,gpt3,object-control-passive,Joseph,Avery,False,convinced,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was convinced by Avery to call.

Question: Who was convinced to call, Joseph or Avery?
Answer: Joseph
Question: Who convinced someone to call, Joseph or Avery?
Answer: Avery
Question: Who called, Joseph or Avery?
Answer: ", 'Question'),1554.0,
1555,gpt3,object-control-passive,Joseph,Avery,False,forced,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was forced by Avery to go.

Question: Who forced someone to go, Joseph or Avery?
Answer: Avery
Question: Who was forced to go, Joseph or Avery?
Answer: Joseph
Question: Who went, Joseph or Avery?
Answer: ", 'Question'),1555.0,
1556,gpt3,object-control-passive,Joseph,Avery,False,forced,to call,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was forced by Avery to call.

Question: Who forced someone to call, Joseph or Avery?
Answer: Avery
Question: Who was forced to call, Joseph or Avery?
Answer: Joseph
Question: Who called, Joseph or Avery?
Answer: ", 'Question'),1556.0,
1557,gpt3,object-control-passive,Joseph,Avery,False,pushed,to come,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was pushed by Avery to come.

Question: Who pushed someone to come, Joseph or Avery?
Answer: Avery
Question: Who was pushed to come, Joseph or Avery?
Answer: Joseph
Question: Who came, Joseph or Avery?
Answer: ", 'Question'),1557.0,
1558,gpt3,object-control-passive,Joseph,Avery,False,pushed,to go,Avery,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Avery"".
Context: Joseph was pushed by Avery to go.

Question: Who was pushed to go, Joseph or Avery?
Answer: Joseph
Question: Who pushed someone to go, Joseph or Avery?
Answer: Avery
Question: Who went, Joseph or Avery?
Answer: ", 'Question'),1558.0,
1559,gpt3,object-control-passive,Joseph,Casey,False,ordered,to come,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was ordered by Casey to come.

Question: Who was ordered to come, Joseph or Casey?
Answer: Joseph
Question: Who ordered someone to come, Joseph or Casey?
Answer: Casey
Question: Who came, Joseph or Casey?
Answer: ", '\n'),1559.0,
1560,gpt3,object-control-passive,Joseph,Casey,False,ordered,to read,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was ordered by Casey to read.

Question: Who was ordered to read, Joseph or Casey?
Answer: Joseph
Question: Who ordered someone to read, Joseph or Casey?
Answer: Casey
Question: Who read, Joseph or Casey?
Answer: ", '\n'),1560.0,
1561,gpt3,object-control-passive,Joseph,Casey,False,ordered,to run,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was ordered by Casey to run.

Question: Who was ordered to run, Joseph or Casey?
Answer: Joseph
Question: Who ordered someone to run, Joseph or Casey?
Answer: Casey
Question: Who ran, Joseph or Casey?
Answer: ", 'Question'),1561.0,
1562,gpt3,object-control-passive,Joseph,Casey,False,ordered,to call,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was ordered by Casey to call.

Question: Who was ordered to call, Joseph or Casey?
Answer: Joseph
Question: Who ordered someone to call, Joseph or Casey?
Answer: Casey
Question: Who called, Joseph or Casey?
Answer: ", '\n'),1562.0,
1563,gpt3,object-control-passive,Joseph,Casey,False,called upon,to come,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was called upon by Casey to come.

Question: Who called upon someone to come, Joseph or Casey?
Answer: Casey
Question: Who was called upon to come, Joseph or Casey?
Answer: Joseph
Question: Who came, Joseph or Casey?
Answer: ", '\n'),1563.0,
1564,gpt3,object-control-passive,Joseph,Casey,False,called upon,to run,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was called upon by Casey to run.

Question: Who called upon someone to run, Joseph or Casey?
Answer: Casey
Question: Who was called upon to run, Joseph or Casey?
Answer: Joseph
Question: Who ran, Joseph or Casey?
Answer: ", '\n'),1564.0,
