,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
1518,jurassic-large,object-control-passive,William,Casey,False,told,to read,Casey,William,"You will be given a context and a question.
Context: William was told by Casey to read.

Question: Who was told to read?
Answer: William
Question: Who told someone to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was told by Casey to read.\n\nQuestion: Who was told to read?\nAnswer: William\nQuestion: Who told someone to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(William')",1518.0,
1519,jurassic-large,object-control-passive,William,Casey,False,told,to run,Casey,other,"You will be given a context and a question.
Context: William was told by Casey to run.

Question: Who told someone to run?
Answer: Casey
Question: Who was told to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was told by Casey to run.\n\nQuestion: Who told someone to run?\nAnswer: Casey\nQuestion: Who was told to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', 'william\n')",1519.0,
1520,jurassic-large,object-control-passive,William,Casey,False,told,to call,Casey,William,"You will be given a context and a question.
Context: William was told by Casey to call.

Question: Who was told to call?
Answer: William
Question: Who told someone to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was told by Casey to call.\n\nQuestion: Who was told to call?\nAnswer: William\nQuestion: Who told someone to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(William')",1520.0,
1521,jurassic-large,object-control-passive,William,Casey,False,ordered,to come,Casey,William,"You will be given a context and a question.
Context: William was ordered by Casey to come.

Question: Who was ordered to come?
Answer: William
Question: Who ordered someone to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Casey to come.\n\nQuestion: Who was ordered to come?\nAnswer: William\nQuestion: Who ordered someone to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(William')",1521.0,
1522,jurassic-large,object-control-passive,William,Casey,False,ordered,to go,Casey,other,"You will be given a context and a question.
Context: William was ordered by Casey to go.

Question: Who was ordered to go?
Answer: William
Question: Who ordered someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Casey to go.\n\nQuestion: Who was ordered to go?\nAnswer: William\nQuestion: Who ordered someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', 'william\n')",1522.0,
1523,jurassic-large,object-control-passive,William,Casey,False,ordered,to read,Casey,William,"You will be given a context and a question.
Context: William was ordered by Casey to read.

Question: Who ordered someone to read?
Answer: Casey
Question: Who was ordered to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Casey to read.\n\nQuestion: Who ordered someone to read?\nAnswer: Casey\nQuestion: Who was ordered to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(William')",1523.0,
1524,jurassic-large,object-control-passive,William,Casey,False,ordered,to run,Casey,other,"You will be given a context and a question.
Context: William was ordered by Casey to run.

Question: Who was ordered to run?
Answer: William
Question: Who ordered someone to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Casey to run.\n\nQuestion: Who was ordered to run?\nAnswer: William\nQuestion: Who ordered someone to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', 'william\n')",1524.0,
1525,jurassic-large,object-control-passive,William,Casey,False,ordered,to call,Casey,William,"You will be given a context and a question.
Context: William was ordered by Casey to call.

Question: Who ordered someone to call?
Answer: Casey
Question: Who was ordered to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Casey to call.\n\nQuestion: Who ordered someone to call?\nAnswer: Casey\nQuestion: Who was ordered to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(William')",1525.0,
1526,jurassic-large,object-control-passive,William,Casey,False,called upon,to come,Casey,William,"You will be given a context and a question.
Context: William was called upon by Casey to come.

Question: Who was called upon to come?
Answer: William
Question: Who called upon someone to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was called upon by Casey to come.\n\nQuestion: Who was called upon to come?\nAnswer: William\nQuestion: Who called upon someone to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(William')",1526.0,
1527,jurassic-large,object-control-passive,William,Casey,False,called upon,to go,Casey,other,"You will be given a context and a question.
Context: William was called upon by Casey to go.

Question: Who was called upon to go?
Answer: William
Question: Who called upon someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was called upon by Casey to go.\n\nQuestion: Who was called upon to go?\nAnswer: William\nQuestion: Who called upon someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', 'william\n')",1527.0,
1528,jurassic-large,object-control-passive,William,Casey,False,called upon,to read,Casey,William,"You will be given a context and a question.
Context: William was called upon by Casey to read.

Question: Who called upon someone to read?
Answer: Casey
Question: Who was called upon to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was called upon by Casey to read.\n\nQuestion: Who called upon someone to read?\nAnswer: Casey\nQuestion: Who was called upon to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(William')",1528.0,
1529,jurassic-large,object-control-passive,William,Casey,False,called upon,to run,Casey,other,"You will be given a context and a question.
Context: William was called upon by Casey to run.

Question: Who called upon someone to run?
Answer: Casey
Question: Who was called upon to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was called upon by Casey to run.\n\nQuestion: Who called upon someone to run?\nAnswer: Casey\nQuestion: Who was called upon to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', 'william\n')",1529.0,
1530,jurassic-large,object-control-passive,William,Casey,False,called upon,to call,Casey,William,"You will be given a context and a question.
Context: William was called upon by Casey to call.

Question: Who called upon someone to call?
Answer: Casey
Question: Who was called upon to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was called upon by Casey to call.\n\nQuestion: Who called upon someone to call?\nAnswer: Casey\nQuestion: Who was called upon to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(William')",1530.0,
1531,jurassic-large,object-control-passive,William,Casey,False,reminded,to come,Casey,William,"You will be given a context and a question.
Context: William was reminded by Casey to come.

Question: Who was reminded to come?
Answer: William
Question: Who reminded someone to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was reminded by Casey to come.\n\nQuestion: Who was reminded to come?\nAnswer: William\nQuestion: Who reminded someone to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(William')",1531.0,
1532,jurassic-large,object-control-passive,William,Casey,False,reminded,to go,Casey,other,"You will be given a context and a question.
Context: William was reminded by Casey to go.

Question: Who was reminded to go?
Answer: William
Question: Who reminded someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was reminded by Casey to go.\n\nQuestion: Who was reminded to go?\nAnswer: William\nQuestion: Who reminded someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', 'william\n')",1532.0,
1533,jurassic-large,object-control-passive,William,Casey,False,reminded,to read,Casey,William,"You will be given a context and a question.
Context: William was reminded by Casey to read.

Question: Who reminded someone to read?
Answer: Casey
Question: Who was reminded to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was reminded by Casey to read.\n\nQuestion: Who reminded someone to read?\nAnswer: Casey\nQuestion: Who was reminded to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(William')",1533.0,
1534,jurassic-large,object-control-passive,William,Casey,False,reminded,to run,Casey,other,"You will be given a context and a question.
Context: William was reminded by Casey to run.

Question: Who reminded someone to run?
Answer: Casey
Question: Who was reminded to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was reminded by Casey to run.\n\nQuestion: Who reminded someone to run?\nAnswer: Casey\nQuestion: Who was reminded to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', 'william\n')",1534.0,
1535,jurassic-large,object-control-passive,William,Casey,False,reminded,to call,Casey,William,"You will be given a context and a question.
Context: William was reminded by Casey to call.

Question: Who reminded someone to call?
Answer: Casey
Question: Who was reminded to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was reminded by Casey to call.\n\nQuestion: Who reminded someone to call?\nAnswer: Casey\nQuestion: Who was reminded to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(William')",1535.0,
1536,jurassic-large,object-control-passive,William,Casey,False,urged,to come,Casey,William,"You will be given a context and a question.
Context: William was urged by Casey to come.

Question: Who urged someone to come?
Answer: Casey
Question: Who was urged to come?
Answer: William
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was urged by Casey to come.\n\nQuestion: Who urged someone to come?\nAnswer: Casey\nQuestion: Who was urged to come?\nAnswer: William\nQuestion: Who came?\nAnswer: ', '(William')",1536.0,
1537,jurassic-large,object-control-passive,William,Casey,False,urged,to go,Casey,other,"You will be given a context and a question.
Context: William was urged by Casey to go.

Question: Who was urged to go?
Answer: William
Question: Who urged someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was urged by Casey to go.\n\nQuestion: Who was urged to go?\nAnswer: William\nQuestion: Who urged someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', 'william\n')",1537.0,
1538,jurassic-large,object-control-passive,William,Casey,False,urged,to read,Casey,William,"You will be given a context and a question.
Context: William was urged by Casey to read.

Question: Who urged someone to read?
Answer: Casey
Question: Who was urged to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was urged by Casey to read.\n\nQuestion: Who urged someone to read?\nAnswer: Casey\nQuestion: Who was urged to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(William')",1538.0,
1539,jurassic-large,object-control-passive,William,Casey,False,urged,to run,Casey,William,"You will be given a context and a question.
Context: William was urged by Casey to run.

Question: Who was urged to run?
Answer: William
Question: Who urged someone to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was urged by Casey to run.\n\nQuestion: Who was urged to run?\nAnswer: William\nQuestion: Who urged someone to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', '(William')",1539.0,
1540,jurassic-large,object-control-passive,William,Casey,False,urged,to call,Casey,William,"You will be given a context and a question.
Context: William was urged by Casey to call.

Question: Who was urged to call?
Answer: William
Question: Who urged someone to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was urged by Casey to call.\n\nQuestion: Who was urged to call?\nAnswer: William\nQuestion: Who urged someone to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(William')",1540.0,
1541,jurassic-large,object-control-passive,William,Casey,False,asked,to come,Casey,William,"You will be given a context and a question.
Context: William was asked by Casey to come.

Question: Who was asked to come?
Answer: William
Question: Who asked someone to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was asked by Casey to come.\n\nQuestion: Who was asked to come?\nAnswer: William\nQuestion: Who asked someone to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(William')",1541.0,
1542,jurassic-large,object-control-passive,William,Casey,False,asked,to go,Casey,other,"You will be given a context and a question.
Context: William was asked by Casey to go.

Question: Who was asked to go?
Answer: William
Question: Who asked someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was asked by Casey to go.\n\nQuestion: Who was asked to go?\nAnswer: William\nQuestion: Who asked someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', 'william\n')",1542.0,
1543,jurassic-large,object-control-passive,William,Casey,False,asked,to read,Casey,William,"You will be given a context and a question.
Context: William was asked by Casey to read.

Question: Who was asked to read?
Answer: William
Question: Who asked someone to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was asked by Casey to read.\n\nQuestion: Who was asked to read?\nAnswer: William\nQuestion: Who asked someone to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(William')",1543.0,
1544,jurassic-large,object-control-passive,William,Casey,False,asked,to run,Casey,other,"You will be given a context and a question.
Context: William was asked by Casey to run.

Question: Who asked someone to run?
Answer: Casey
Question: Who was asked to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was asked by Casey to run.\n\nQuestion: Who asked someone to run?\nAnswer: Casey\nQuestion: Who was asked to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', 'william\n')",1544.0,
1545,jurassic-large,object-control-passive,William,Casey,False,asked,to call,Casey,William,"You will be given a context and a question.
Context: William was asked by Casey to call.

Question: Who was asked to call?
Answer: William
Question: Who asked someone to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was asked by Casey to call.\n\nQuestion: Who was asked to call?\nAnswer: William\nQuestion: Who asked someone to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(William')",1545.0,
1546,jurassic-large,object-control-passive,William,Casey,False,persuaded,to come,Casey,William,"You will be given a context and a question.
Context: William was persuaded by Casey to come.

Question: Who persuaded someone to come?
Answer: Casey
Question: Who was persuaded to come?
Answer: William
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was persuaded by Casey to come.\n\nQuestion: Who persuaded someone to come?\nAnswer: Casey\nQuestion: Who was persuaded to come?\nAnswer: William\nQuestion: Who came?\nAnswer: ', '(William')",1546.0,
1547,jurassic-large,object-control-passive,William,Casey,False,persuaded,to go,Casey,William,"You will be given a context and a question.
Context: William was persuaded by Casey to go.

Question: Who was persuaded to go?
Answer: William
Question: Who persuaded someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was persuaded by Casey to go.\n\nQuestion: Who was persuaded to go?\nAnswer: William\nQuestion: Who persuaded someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', '(William')",1547.0,
1548,jurassic-large,object-control-passive,William,Casey,False,persuaded,to read,Casey,William,"You will be given a context and a question.
Context: William was persuaded by Casey to read.

Question: Who was persuaded to read?
Answer: William
Question: Who persuaded someone to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was persuaded by Casey to read.\n\nQuestion: Who was persuaded to read?\nAnswer: William\nQuestion: Who persuaded someone to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(William')",1548.0,
1549,jurassic-large,object-control-passive,William,Casey,False,persuaded,to run,Casey,other,"You will be given a context and a question.
Context: William was persuaded by Casey to run.

Question: Who was persuaded to run?
Answer: William
Question: Who persuaded someone to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was persuaded by Casey to run.\n\nQuestion: Who was persuaded to run?\nAnswer: William\nQuestion: Who persuaded someone to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', 'william\n')",1549.0,
1550,jurassic-large,object-control-passive,William,Casey,False,persuaded,to call,Casey,William,"You will be given a context and a question.
Context: William was persuaded by Casey to call.

Question: Who persuaded someone to call?
Answer: Casey
Question: Who was persuaded to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was persuaded by Casey to call.\n\nQuestion: Who persuaded someone to call?\nAnswer: Casey\nQuestion: Who was persuaded to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(William')",1550.0,
1551,jurassic-large,object-control-passive,William,Casey,False,convinced,to come,Casey,William,"You will be given a context and a question.
Context: William was convinced by Casey to come.

Question: Who convinced someone to come?
Answer: Casey
Question: Who was convinced to come?
Answer: William
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was convinced by Casey to come.\n\nQuestion: Who convinced someone to come?\nAnswer: Casey\nQuestion: Who was convinced to come?\nAnswer: William\nQuestion: Who came?\nAnswer: ', '(William')",1551.0,
1552,jurassic-large,object-control-passive,William,Casey,False,convinced,to go,Casey,William,"You will be given a context and a question.
Context: William was convinced by Casey to go.

Question: Who convinced someone to go?
Answer: Casey
Question: Who was convinced to go?
Answer: William
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was convinced by Casey to go.\n\nQuestion: Who convinced someone to go?\nAnswer: Casey\nQuestion: Who was convinced to go?\nAnswer: William\nQuestion: Who went?\nAnswer: ', '(William')",1552.0,
1553,jurassic-large,object-control-passive,William,Casey,False,convinced,to read,Casey,William,"You will be given a context and a question.
Context: William was convinced by Casey to read.

Question: Who convinced someone to read?
Answer: Casey
Question: Who was convinced to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was convinced by Casey to read.\n\nQuestion: Who convinced someone to read?\nAnswer: Casey\nQuestion: Who was convinced to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(William')",1553.0,
1554,jurassic-large,object-control-passive,William,Casey,False,convinced,to run,Casey,William,"You will be given a context and a question.
Context: William was convinced by Casey to run.

Question: Who was convinced to run?
Answer: William
Question: Who convinced someone to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was convinced by Casey to run.\n\nQuestion: Who was convinced to run?\nAnswer: William\nQuestion: Who convinced someone to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', '(William')",1554.0,
1555,jurassic-large,object-control-passive,William,Casey,False,convinced,to call,Casey,William,"You will be given a context and a question.
Context: William was convinced by Casey to call.

Question: Who was convinced to call?
Answer: William
Question: Who convinced someone to call?
Answer: Casey
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was convinced by Casey to call.\n\nQuestion: Who was convinced to call?\nAnswer: William\nQuestion: Who convinced someone to call?\nAnswer: Casey\nQuestion: Who called?\nAnswer: ', '(William')",1555.0,
1556,jurassic-large,object-control-passive,William,Casey,False,forced,to come,Casey,William,"You will be given a context and a question.
Context: William was forced by Casey to come.

Question: Who was forced to come?
Answer: William
Question: Who forced someone to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was forced by Casey to come.\n\nQuestion: Who was forced to come?\nAnswer: William\nQuestion: Who forced someone to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(William')",1556.0,
1557,jurassic-large,object-control-passive,William,Casey,False,forced,to go,Casey,other,"You will be given a context and a question.
Context: William was forced by Casey to go.

Question: Who was forced to go?
Answer: William
Question: Who forced someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was forced by Casey to go.\n\nQuestion: Who was forced to go?\nAnswer: William\nQuestion: Who forced someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', 'william\n')",1557.0,
1558,jurassic-large,object-control-passive,William,Casey,False,forced,to read,Casey,William,"You will be given a context and a question.
Context: William was forced by Casey to read.

Question: Who was forced to read?
Answer: William
Question: Who forced someone to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was forced by Casey to read.\n\nQuestion: Who was forced to read?\nAnswer: William\nQuestion: Who forced someone to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(William')",1558.0,
1559,jurassic-large,object-control-passive,William,Casey,False,forced,to run,Casey,other,"You will be given a context and a question.
Context: William was forced by Casey to run.

Question: Who was forced to run?
Answer: William
Question: Who forced someone to run?
Answer: Casey
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was forced by Casey to run.\n\nQuestion: Who was forced to run?\nAnswer: William\nQuestion: Who forced someone to run?\nAnswer: Casey\nQuestion: Who ran?\nAnswer: ', 'william\n')",1559.0,
1560,jurassic-large,object-control-passive,William,Casey,False,forced,to call,Casey,William,"You will be given a context and a question.
Context: William was forced by Casey to call.

Question: Who forced someone to call?
Answer: Casey
Question: Who was forced to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was forced by Casey to call.\n\nQuestion: Who forced someone to call?\nAnswer: Casey\nQuestion: Who was forced to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(William')",1560.0,
1561,jurassic-large,object-control-passive,William,Casey,False,pushed,to come,Casey,William,"You will be given a context and a question.
Context: William was pushed by Casey to come.

Question: Who was pushed to come?
Answer: William
Question: Who pushed someone to come?
Answer: Casey
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was pushed by Casey to come.\n\nQuestion: Who was pushed to come?\nAnswer: William\nQuestion: Who pushed someone to come?\nAnswer: Casey\nQuestion: Who came?\nAnswer: ', '(William')",1561.0,
1562,jurassic-large,object-control-passive,William,Casey,False,pushed,to go,Casey,other,"You will be given a context and a question.
Context: William was pushed by Casey to go.

Question: Who was pushed to go?
Answer: William
Question: Who pushed someone to go?
Answer: Casey
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was pushed by Casey to go.\n\nQuestion: Who was pushed to go?\nAnswer: William\nQuestion: Who pushed someone to go?\nAnswer: Casey\nQuestion: Who went?\nAnswer: ', 'william\n')",1562.0,
1563,jurassic-large,object-control-passive,William,Casey,False,pushed,to read,Casey,William,"You will be given a context and a question.
Context: William was pushed by Casey to read.

Question: Who was pushed to read?
Answer: William
Question: Who pushed someone to read?
Answer: Casey
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was pushed by Casey to read.\n\nQuestion: Who was pushed to read?\nAnswer: William\nQuestion: Who pushed someone to read?\nAnswer: Casey\nQuestion: Who read?\nAnswer: ', '(William')",1563.0,
1564,jurassic-large,object-control-passive,William,Casey,False,pushed,to run,Casey,other,"You will be given a context and a question.
Context: William was pushed by Casey to run.

Question: Who pushed someone to run?
Answer: Casey
Question: Who was pushed to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was pushed by Casey to run.\n\nQuestion: Who pushed someone to run?\nAnswer: Casey\nQuestion: Who was pushed to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', 'william\n')",1564.0,
1565,jurassic-large,object-control-passive,William,Casey,False,pushed,to call,Casey,William,"You will be given a context and a question.
Context: William was pushed by Casey to call.

Question: Who pushed someone to call?
Answer: Casey
Question: Who was pushed to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was pushed by Casey to call.\n\nQuestion: Who pushed someone to call?\nAnswer: Casey\nQuestion: Who was pushed to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(William')",1565.0,
1566,jurassic-large,object-control-passive,William,Joseph,False,told,to come,Joseph,William,"You will be given a context and a question.
Context: William was told by Joseph to come.

Question: Who told someone to come?
Answer: Joseph
Question: Who was told to come?
Answer: William
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was told by Joseph to come.\n\nQuestion: Who told someone to come?\nAnswer: Joseph\nQuestion: Who was told to come?\nAnswer: William\nQuestion: Who came?\nAnswer: ', '(William')",1566.0,
1567,jurassic-large,object-control-passive,William,Joseph,False,told,to go,Joseph,other,"You will be given a context and a question.
Context: William was told by Joseph to go.

Question: Who was told to go?
Answer: William
Question: Who told someone to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was told by Joseph to go.\n\nQuestion: Who was told to go?\nAnswer: William\nQuestion: Who told someone to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', 'william\n')",1567.0,
1568,jurassic-large,object-control-passive,William,Joseph,False,told,to read,Joseph,Joseph,"You will be given a context and a question.
Context: William was told by Joseph to read.

Question: Who told someone to read?
Answer: Joseph
Question: Who was told to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was told by Joseph to read.\n\nQuestion: Who told someone to read?\nAnswer: Joseph\nQuestion: Who was told to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(Joseph')",1568.0,
1569,jurassic-large,object-control-passive,William,Joseph,False,told,to run,Joseph,Joseph,"You will be given a context and a question.
Context: William was told by Joseph to run.

Question: Who told someone to run?
Answer: Joseph
Question: Who was told to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was told by Joseph to run.\n\nQuestion: Who told someone to run?\nAnswer: Joseph\nQuestion: Who was told to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', '(Joseph')",1569.0,
1570,jurassic-large,object-control-passive,William,Joseph,False,told,to call,Joseph,William,"You will be given a context and a question.
Context: William was told by Joseph to call.

Question: Who was told to call?
Answer: William
Question: Who told someone to call?
Answer: Joseph
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was told by Joseph to call.\n\nQuestion: Who was told to call?\nAnswer: William\nQuestion: Who told someone to call?\nAnswer: Joseph\nQuestion: Who called?\nAnswer: ', '(William')",1570.0,
1571,jurassic-large,object-control-passive,William,Joseph,False,ordered,to come,Joseph,William,"You will be given a context and a question.
Context: William was ordered by Joseph to come.

Question: Who ordered someone to come?
Answer: Joseph
Question: Who was ordered to come?
Answer: William
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Joseph to come.\n\nQuestion: Who ordered someone to come?\nAnswer: Joseph\nQuestion: Who was ordered to come?\nAnswer: William\nQuestion: Who came?\nAnswer: ', '(William')",1571.0,
1572,jurassic-large,object-control-passive,William,Joseph,False,ordered,to go,Joseph,William,"You will be given a context and a question.
Context: William was ordered by Joseph to go.

Question: Who ordered someone to go?
Answer: Joseph
Question: Who was ordered to go?
Answer: William
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Joseph to go.\n\nQuestion: Who ordered someone to go?\nAnswer: Joseph\nQuestion: Who was ordered to go?\nAnswer: William\nQuestion: Who went?\nAnswer: ', '(William')",1572.0,
1573,jurassic-large,object-control-passive,William,Joseph,False,ordered,to read,Joseph,William,"You will be given a context and a question.
Context: William was ordered by Joseph to read.

Question: Who was ordered to read?
Answer: William
Question: Who ordered someone to read?
Answer: Joseph
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Joseph to read.\n\nQuestion: Who was ordered to read?\nAnswer: William\nQuestion: Who ordered someone to read?\nAnswer: Joseph\nQuestion: Who read?\nAnswer: ', '(William')",1573.0,
1574,jurassic-large,object-control-passive,William,Joseph,False,ordered,to run,Joseph,Joseph,"You will be given a context and a question.
Context: William was ordered by Joseph to run.

Question: Who ordered someone to run?
Answer: Joseph
Question: Who was ordered to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Joseph to run.\n\nQuestion: Who ordered someone to run?\nAnswer: Joseph\nQuestion: Who was ordered to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', '(Joseph')",1574.0,
1575,jurassic-large,object-control-passive,William,Joseph,False,ordered,to call,Joseph,Joseph,"You will be given a context and a question.
Context: William was ordered by Joseph to call.

Question: Who ordered someone to call?
Answer: Joseph
Question: Who was ordered to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: William was ordered by Joseph to call.\n\nQuestion: Who ordered someone to call?\nAnswer: Joseph\nQuestion: Who was ordered to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(Joseph')",1575.0,
1576,jurassic-large,object-control-passive,William,Joseph,False,called upon,to come,Joseph,William,"You will be given a context and a question.
Context: William was called upon by Joseph to come.

Question: Who was called upon to come?
Answer: William
Question: Who called upon someone to come?
Answer: Joseph
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: William was called upon by Joseph to come.\n\nQuestion: Who was called upon to come?\nAnswer: William\nQuestion: Who called upon someone to come?\nAnswer: Joseph\nQuestion: Who came?\nAnswer: ', '(William')",1576.0,
