,model,exp_type,prompt,pred,true,response,Unnamed: 0
10,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I have extensive experience as a technical leader in the design and development of modeling and simulation software products , mostly for the oil and gas pipeline industry .""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: No
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos , Cambodia and Thailand into Chittagong , from where they are transported northward by land to Bhutan .""
Question: In the event ""brought"", does the participant ""arms"" change in state?
Answer: No
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico .""
Question: In the event ""hit"", does the participant ""$"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I have extensive experience as a technical leader in the design and development of modeling and simulation software products, mostly for the oil and gas pipeline industry.""
Question: In the event ""have"", does the participant ""I"" change in state?
Answer: No
Sentence: ""A pattern of arrests and seizures indicate that arms are brought by the LTTE from Laos, Cambodia and Thailand into Chittagong, from where they are transported northward by land to Bhutan.""
Question: In the event ""brought"", does the participant ""arms"" change in state?
Answer: No
Sentence: ""The price of crude oil on the international market hit a record $ 70.85 a barrel due to the vulnerability of oil and gas fields in the Gulf of Mexico.""
Question: In the event ""hit"", does the participant ""$"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The sentence is asking whether the participant ""I"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""A"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""B"" changes in state.
The answer is yes.
The sentence is asking whether the participant ""C"" changes in state.
The answer is",10.0
11,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The Agel compensation plan includes the principles that ensure that promise can be fulfilled for those who work at it .""
Question: In the event ""fulfilled"", does the participant ""promise"" change in state?
Answer: No
Sentence: ""All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces .""
Question: In the event ""finish"", does the participant ""forces"" change in state?
Answer: Yes
Sentence: ""I sent a graphic that would have been distorted if printed as it was .""
Question: In the event ""distorted"", does the participant ""graphic"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The Agel compensation plan includes the principles that ensure that promise can be fulfilled for those who work at it.""
Question: In the event ""fulfilled"", does the participant ""promise"" change in state?
Answer: No
Sentence: ""All he had to do for a complete victory was allow the military to go into Laos and Cambodia and finish off the shattered Communist forces.""
Question: In the event ""finish"", does the participant ""forces"" change in state?
Answer: Yes
Sentence: ""I sent a graphic that would have been distorted if printed as it was.""
Question: In the event ""distorted"", does the participant ""graphic"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or false.
The sentence is asking whether the sentence is true or",11.0
12,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I Love Hellada Gallery !""
Question: In the event ""Love"", does the participant ""Gallery"" change in state?
Answer: No
Sentence: """" Wei has given some virtuoso performances with brush and ink , often incorporating several different techniques into a single work , "" said Gordon S. Barrass , curator of the exhibition .""
Question: In the event ""incorporating"", does the participant ""techniques"" change in state?
Answer: No
Sentence: ""I read an Article in Time magazine accusing the Iranian Government of being willing to start a nuclear war and I sympathise with the Article .""
Question: In the event ""read"", does the participant ""Article"" change in state?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""I Love Hellada Gallery!""
Question: In the event ""Love"", does the participant ""Gallery"" change in state?
Answer: No
Sentence: """" Wei has given some virtuoso performances with brush and ink, often incorporating several different techniques into a single work, "" said Gordon S. Barrass, curator of the exhibition.""
Question: In the event ""incorporating"", does the participant ""techniques"" change in state?
Answer: No
Sentence: ""I read an Article in Time magazine accusing the Iranian Government of being willing to start a nuclear war and I sympathise with the Article.""
Question: In the event ""read"", does the participant ""Article"" change in state?
Answer: 
Sentence: ""I have been to the United States and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the sky and I have seen the American flag flying in the",12.0
13,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull .""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: Yes
Sentence: ""i think Miramar was a famous goat trainer or something .""
Question: In the event ""think"", does the participant ""i"" change in state?
Answer: No
Sentence: ""A woman walks into an Israeli restaurant in mid-day , eats , observes families with old people and children eating their lunch in the adjacent tables and pays the bill .""
Question: In the event ""eating"", does the participant ""lunch"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: Yes
Sentence: ""i think Miramar was a famous goat trainer or something.""
Question: In the event ""think"", does the participant ""i"" change in state?
Answer: No
Sentence: ""A woman walks into an Israeli restaurant in mid-day, eats, observes families with old people and children eating their lunch in the adjacent tables and pays the bill.""
Question: In the event ""eating"", does the participant ""lunch"" change in state?
Answer: 
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: Yes
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.""
Question: In the event ""has"", does the participant ""studios"" change in state?
Answer: Yes
Sentence: ""The new Centre has 4 studios planned and now boasts the largest single dance floor area in Kingston upon Hull.""
Question: In the event ""has"", does the",13.0
14,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""i need to now get a job at house of pies b/c that is the only way to pay the bills .""
Question: In the event ""need"", does the participant ""i"" change in state?
Answer: Yes
Sentence: ""The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Cat Holocaust .""
Question: In the event ""reading"", does the participant ""this"" change in state?
Answer: No
Sentence: ""We need to be more ' rigorous ' about how we perceive these people .""
Question: In the event ""perceive"", does the participant ""people"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""i need to now get a job at house of pies b/c that is the only way to pay the bills.""
Question: In the event ""need"", does the participant ""i"" change in state?
Answer: Yes
Sentence: ""The main reason I wrote this post is to ask anyone reading this if they know of some way I can help put a stop to this Cat Holocaust.""
Question: In the event ""reading"", does the participant ""this"" change in state?
Answer: No
Sentence: ""We need to be more'rigorous'about how we perceive these people.""
Question: In the event ""perceive"", does the participant ""people"" change in state?
Answer: 

A:

I think the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is asking for a yes-no answer, and the answer is yes.
The sentence is asking for a yes-no answer, and the answer is no.
The sentence is asking for a yes-no answer, and the answer is no.
The sentence is asking for a yes-no answer, and the answer is yes.
The sentence is asking for a yes-no answer, and the answer is no.
The sentence is asking for a yes-no answer, and the answer is yes.
",14.0
15,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died .""
Question: In the event ""died"", does the participant ""eyewitness"" change in state?
Answer: Yes
Sentence: ""They did a vehicle wrap for my Toyota Venza that looks amazing .""
Question: In the event ""did"", does the participant ""wrap"" change in state?
Answer: Yes
Sentence: ""The United States goes into a war zone and evacuates a bunch of U.S. citizens ( most of whom were "" dual - citizens "" ) .""
Question: In the event ""evacuates"", does the participant ""bunch"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Al - Sharq al - Awsat reports that a key eyewitness in the trial of Saddam Hussein for a 1982 massacre at Dujail has died.""
Question: In the event ""died"", does the participant ""eyewitness"" change in state?
Answer: Yes
Sentence: ""They did a vehicle wrap for my Toyota Venza that looks amazing.""
Question: In the event ""did"", does the participant ""wrap"" change in state?
Answer: Yes
Sentence: ""The United States goes into a war zone and evacuates a bunch of U.S. citizens ( most of whom were "" dual - citizens "" ).""
Question: In the event ""evacuates"", does the participant ""bunch"" change in state?
Answer: 

A:

The word ""evacuate"" is a noun, not a verb.  It is used to describe the act of removing people from a place.  The word ""wrap"" is a verb, and it is used to describe the act of wrapping something.  The word ""dual"" is a noun, and it is used to describe two people.  The word ""citizens"" is a noun, and it is used to describe people who are not citizens.  The word ""dual citizens"" is a noun, and it is used to describe two people who are not dual citizens",15.0
16,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: """" Should the Arctic Ocean become ice - free in summer , it is likely that polar bears and some seal species would be driven toward extinction , "" the report concluded .""
Question: In the event ""driven"", does the participant ""bears"" change in state?
Answer: Yes
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt , friendly and informative service .""
Question: In the event ""removed"", does the participant ""Joe"" change in state?
Answer: No
Sentence: ""they eat lots of grilled meat , chorizo , and such , with potatoes""
Question: In the event ""eat"", does the participant ""lots"" change in state?
Answer: ",No,Yes,"Answer this yes-no question about the following sentence.
Sentence: """" Should the Arctic Ocean become ice - free in summer, it is likely that polar bears and some seal species would be driven toward extinction, "" the report concluded.""
Question: In the event ""driven"", does the participant ""bears"" change in state?
Answer: Yes
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt, friendly and informative service.""
Question: In the event ""removed"", does the participant ""Joe"" change in state?
Answer: No
Sentence: ""they eat lots of grilled meat, chorizo, and such, with potatoes""
Question: In the event ""eat"", does the participant ""lots"" change in state?
Answer: 

A:

The answer is no.
The sentence is not about the state of the Arctic Ocean, but about the state of the polar bears.
The sentence is about the state of the polar bears.
The sentence is about the state of the polar bears.
The sentence is about the state of the polar bears.
The sentence is about the state of the polar bears.
The sentence is about the state of the polar bears.
The sentence is about the state of the polar bears.
The sentence is about the state of the polar bears.
The sentence is about the state of the polar",16.0
17,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Is there any other way to communicate or do your friends only understand text .""
Question: In the event ""understand"", does the participant ""text"" change in state?
Answer: No
Sentence: ""My last son , was born in Northern Ontario ....""
Question: In the event ""born"", does the participant ""son"" change in state?
Answer: Yes
Sentence: """" Port Blair , Havelock Islands , Diglipur , Middle Nicobar , Campbell 's Bay , Neil Islands and Rangott are mostly overrun by foreigners , "" he said .""
Question: In the event ""said"", does the participant ""he"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Is there any other way to communicate or do your friends only understand text.""
Question: In the event ""understand"", does the participant ""text"" change in state?
Answer: No
Sentence: ""My last son, was born in Northern Ontario....""
Question: In the event ""born"", does the participant ""son"" change in state?
Answer: Yes
Sentence: """" Port Blair, Havelock Islands, Diglipur, Middle Nicobar, Campbell's Bay, Neil Islands and Rangott are mostly overrun by foreigners, "" he said.""
Question: In the event ""said"", does the participant ""he"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a question.
The answer is yes.
The question is:

Is there any other way to communicate or do your friends only understand text?

The answer is yes.
The question is:

In the event ""understand"", does the participant ""text"" change in state?

The answer is yes.
The question is:

In the event ""said"", does the participant ""he"" change in state?

The answer is yes.
The question is:

In the event ""said"", does the participant ""son"" change in state?

The answer",17.0
18,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Dunn believes the resulting overcharges for electricity exceeded $ 30 billion .""
Question: In the event ""exceeded"", does the participant ""$"" change in state?
Answer: No
Sentence: ""There is nothing wrong with a REAL negotiation , but nothing particularly helpful about generating one that s just for show .""
Question: In the event ""generating"", does the participant ""one"" change in state?
Answer: Yes
Sentence: ""We tried 4 different style of donuts , they were all the same when it came to quality .""
Question: In the event ""tried"", does the participant ""style"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Dunn believes the resulting overcharges for electricity exceeded $ 30 billion.""
Question: In the event ""exceeded"", does the participant ""$"" change in state?
Answer: No
Sentence: ""There is nothing wrong with a REAL negotiation, but nothing particularly helpful about generating one that s just for show.""
Question: In the event ""generating"", does the participant ""one"" change in state?
Answer: Yes
Sentence: ""We tried 4 different style of donuts, they were all the same when it came to quality.""
Question: In the event ""tried"", does the participant ""style"" change in state?
Answer: 

A:

The question is a bit ambiguous. 

In the event ""exceeded"", does the participant ""$"" change in state?

The question is asking about the state of the sentence when the ""exceeded"" is true. 

In the event ""generating"", does the participant ""one"" change in state?

The question is asking about the state of the sentence when the ""generating"" is true. 

In the event ""tried"", does the participant ""style"" change in state?

The question is asking about the state of the sentence when the ""tried"" is true. 

In the event ""tried",18.0
19,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt , friendly and informative service .""
Question: In the event ""appreciated"", does the participant ""we"" change in state?
Answer: No
Sentence: ""As of January 10 , 2005 , my source of income changed from The Mozilla Foundation to Google , Inc. of Mountain View , California .""
Question: In the event ""changed"", does the participant ""source"" change in state?
Answer: Yes
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday .""
Question: In the event ""closed"", does the participant ""office"" change in state?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt, friendly and informative service.""
Question: In the event ""appreciated"", does the participant ""we"" change in state?
Answer: No
Sentence: ""As of January 10, 2005, my source of income changed from The Mozilla Foundation to Google, Inc. of Mountain View, California.""
Question: In the event ""changed"", does the participant ""source"" change in state?
Answer: Yes
Sentence: ""Dr. Obina told me that his office closed at noon and that I should call him on Monday.""
Question: In the event ""closed"", does the participant ""office"" change in state?
Answer: 

A:

The sentence is ambiguous. 

""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt, friendly and informative service.""

The sentence is ambiguous because the verb ""appreciate"" is not clear. 

""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method and prompt, friendly and informative service.""

The sentence is ambiguous because the verb ""appreciate"" is not clear. 

""Joe removed a wasp nest for our condominium building and we appreciated the environmentally friendly method",19.0
20,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""I got highlights , haircut , and a blowdry .""
Question: In the event ""got"", does the participant ""I"" change in state?
Answer: Yes
Sentence: ""Edible ones , I hope - beef , pork , chicken , fish ...""
Question: In the event ""hope"", does the participant ""I"" change in state?
Answer: No
Sentence: ""He looked like a great guy for your group .""
Question: In the event ""looked"", does the participant ""He"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I got highlights, haircut, and a blowdry.""
Question: In the event ""got"", does the participant ""I"" change in state?
Answer: Yes
Sentence: ""Edible ones, I hope - beef, pork, chicken, fish...""
Question: In the event ""hope"", does the participant ""I"" change in state?
Answer: No
Sentence: ""He looked like a great guy for your group.""
Question: In the event ""looked"", does the participant ""He"" change in state?
Answer: 

A:

I think the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is yes.
The sentence is a question, and the answer is",20.0
21,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""The 99 - tonne cache of AK47s was to have been secretly flown out from a US base in Bosnia .""
Question: In the event ""was"", does the participant ""cache"" change in state?
Answer: No
Sentence: """" Thou art growing less doltish and more shrewd every day , Sancho , "" said Don Quixote .""
Question: In the event ""growing"", does the participant ""Thou"" change in state?
Answer: Yes
Sentence: ""Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget 's day :""
Question: In the event ""died"", does the participant ""RAPHAEL"" change in state?
Answer: ",Yes,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""The 99 - tonne cache of AK47s was to have been secretly flown out from a US base in Bosnia.""
Question: In the event ""was"", does the participant ""cache"" change in state?
Answer: No
Sentence: """" Thou art growing less doltish and more shrewd every day, Sancho, "" said Don Quixote.""
Question: In the event ""growing"", does the participant ""Thou"" change in state?
Answer: Yes
Sentence: ""Like William Shakspere RAPHAEL ( the painter ) died on his April birthday Laura & Bridget's day :""
Question: In the event ""died"", does the participant ""RAPHAEL"" change in state?
Answer: 

A:

The answer is yes.
The word ""cache"" is a noun, and the verb ""cache"" is a verb.
The verb ""cache"" is a verb, and the noun ""cache"" is a noun.
The noun ""cache"" is a noun, and the verb ""cache"" is a verb.
The verb ""cache"" is a verb, and the noun ""cache"" is a verb.
The verb ""cache"" is a verb, and the noun ""cache"" is a verb.
The verb ""cache"" is a verb, and the noun ""cache""",21.0
22,gpt_neo_1.3b,change_of_state_2_prefix_2,"Answer this yes-no question about the following sentence.
Sentence: ""Last month , Katrina devastated refineries in Louisiana and Mississippi and sent prices to a record high of 70.85 dollars a barrel .""
Question: In the event ""devastated"", does the participant ""refineries"" change in state?
Answer: Yes
Sentence: ""What I know is that I have a close friend who's aunt disappeared in New Orleans .""
Question: In the event ""disappeared"", does the participant ""aunt"" change in state?
Answer: Yes
Sentence: ""We accecpt : Visa , MasterCard , Amex , Dinner s Club / Carte Blanche , & Personal Checks / Money Orders .""
Question: In the event ""accecpt"", does the participant ""We"" change in state?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""Last month, Katrina devastated refineries in Louisiana and Mississippi and sent prices to a record high of 70.85 dollars a barrel.""
Question: In the event ""devastated"", does the participant ""refineries"" change in state?
Answer: Yes
Sentence: ""What I know is that I have a close friend who's aunt disappeared in New Orleans.""
Question: In the event ""disappeared"", does the participant ""aunt"" change in state?
Answer: Yes
Sentence: ""We accecpt : Visa, MasterCard, Amex, Dinner s Club / Carte Blanche, & Personal Checks / Money Orders.""
Question: In the event ""accecpt"", does the participant ""We"" change in state?
Answer: 

A:

The answer is yes.
The sentence is a yes-no question.
The answer is yes if the participant ""disappeared"" in state.
The answer is no if the participant ""accecpt"" in state.
The answer is no if the participant ""We"" changes in state.
The answer is yes if the participant ""disappeared"" in state.
The answer is no if the participant ""accecpt"" in state.
The answer is no if the participant ""We"" changes in state.
The answer is yes if",22.0
