,model,exp_type,prompt,pred,true,response,Unnamed: 0
151,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The letter bombs were sent in connection with the treatment of the Egyptian islamists imprisoned for the earlier attack on the WTC and a related plot .""
Question: In the event ""sent"", does the participant ""bombs"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The letter bombs were sent in connection with the treatment of the Egyptian islamists imprisoned for the earlier attack on the WTC and a related plot.""
Question: In the event ""sent"", does the participant ""bombs"" act on purpose?
Answer: 

Yes, the bombs were sent in connection with the treatment of the Egyptian islamists imprisoned for the earlier attack on the WTC and a related plot",151.0
152,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The next day , the federal commission killed the new pricing plan .""
Question: In the event ""killed"", does the participant ""plan"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""The next day, the federal commission killed the new pricing plan.""
Question: In the event ""killed"", does the participant ""plan"" act on purpose?
Answer: 
Yes, the participant ""plan"" acts on purpose.

A:

Yes, the participant ""plan"" acts on purpose.

The next day, the federal commission killed the new pricing plan.

The commission",152.0
153,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Ben made another announcement on March 28 , 2005 :""
Question: In the event ""made"", does the participant ""Ben"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Ben made another announcement on March 28, 2005 :""
Question: In the event ""made"", does the participant ""Ben"" act on purpose?
Answer: 
Yes, he does.

A:

Yes, he does.

In the event ""made"", does the participant ""Ben"" act on purpose?

Yes, he does.

In the event ""made"",",153.0
154,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We wanted to see the sun - and we also got much more !""
Question: In the event ""wanted"", does the participant ""We"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We wanted to see the sun - and we also got much more!""
Question: In the event ""wanted"", does the participant ""We"" act on purpose?
Answer: 
Yes, the participant ""We"" acts on purpose.

A:

Yes, the participant ""We"" acts on purpose.

We wanted to see the sun - and we also got much more!",154.0
155,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Attached are my resume and an addendum covering academic & consulting experience .""
Question: In the event ""Attached"", does the participant ""resume"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Attached are my resume and an addendum covering academic & consulting experience.""
Question: In the event ""Attached"", does the participant ""resume"" act on purpose?
Answer: 
Yes, the participant ""resumes"" the sentence.

A:

Yes, the participant ""resumes"" the sentence.

A:

Yes, the participant ""resumes"" the",155.0
156,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I told Paul that you called him yesterday so abruptly because you did n't want to waste his time while you got tests done for arthritis .""
Question: In the event ""told"", does the participant ""I"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""I told Paul that you called him yesterday so abruptly because you didn't want to waste his time while you got tests done for arthritis.""
Question: In the event ""told"", does the participant ""I"" act on purpose?
Answer: 
Yes, the participant ""I"" acts on purpose.

A:

Yes, the participant ""I"" acts on purpose.

The answer",156.0
157,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""They tried to run my credit score as less as possible so it wo n't hurt my score .""
Question: In the event ""tried"", does the participant ""They"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""They tried to run my credit score as less as possible so it won't hurt my score.""
Question: In the event ""tried"", does the participant ""They"" act on purpose?
Answer: 
Yes, they do.

A:

Yes, they do.

They tried to run my credit score as less as possible so it wouldn't hurt my score.

",157.0
158,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""One of the students indicated that he is interested in a summer internship .""
Question: In the event ""indicated"", does the participant ""One"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""One of the students indicated that he is interested in a summer internship.""
Question: In the event ""indicated"", does the participant ""One"" act on purpose?
Answer: 

Yes, he is interested in a summer internship.

A:

Yes, he is interested in a summer internship.

This is a yes-no question.

In the event indicated, does",158.0
159,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""It is this circle that makes sure that women remain inferior , that democracy is unthinkable and that exposure to the outside world is minimal .""
Question: In the event ""remain"", does the participant ""women"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""It is this circle that makes sure that women remain inferior, that democracy is unthinkable and that exposure to the outside world is minimal.""
Question: In the event ""remain"", does the participant ""women"" act on purpose?
Answer: 
Yes, the participant ""women"" acts on purpose.

A:

The sentence is ambiguous. 

In the event ""remain"", does",159.0
160,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Four guys around a large square open hibachi cook your food , and when it 's finished a server brings it to your table .""
Question: In the event ""cook"", does the participant ""guys"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""Four guys around a large square open hibachi cook your food, and when it's finished a server brings it to your table.""
Question: In the event ""cook"", does the participant ""guys"" act on purpose?
Answer: 
Yes, the participants ""guys"" act on purpose.

A:

Yes, the participants ""guys"" act on purpose.
",160.0
161,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""We love our new roof !""
Question: In the event ""love"", does the participant ""We"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""We love our new roof!""
Question: In the event ""love"", does the participant ""We"" act on purpose?
Answer: 
Yes, the participant ""We"" acts on purpose.

A:

Yes, the participant ""We"" acts on purpose.

We love our new roof!

This is a sentence fragment. It is a fragment because it is not complete",161.0
162,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""I detect the hissing lisp of the lying serpent in this article .""
Question: In the event ""detect"", does the participant ""lisp"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""I detect the hissing lisp of the lying serpent in this article.""
Question: In the event ""detect"", does the participant ""lisp"" act on purpose?
Answer: 

Yes, the participant ""lisp"" acts on purpose.

A:

Yes, the participant ""lisp"" acts on purpose.

The answer is yes.
The sentence is ambiguous",162.0
163,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""These look fine to me .""
Question: In the event ""look"", does the participant ""These"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""These look fine to me.""
Question: In the event ""look"", does the participant ""These"" act on purpose?
Answer: 
Yes, the participant ""These"" acts on purpose.

A:

Yes, the participant ""These"" acts on purpose.

The answer is yes. 
The sentence is ambiguous. It could mean either of the following:

These look",163.0
164,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""Exxon Mobil released nonessential staff from two giant Texas plants .""
Question: In the event ""released"", does the participant ""staff"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""Exxon Mobil released nonessential staff from two giant Texas plants.""
Question: In the event ""released"", does the participant ""staff"" act on purpose?
Answer: 

Yes, the staff acted on purpose.

A:

Yes, the staff acted on purpose.

The staff acted on purpose.

The staff acted on purpose.

The staff acted on purpose.",164.0
165,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""In Baghdad Kadhim Talal Husain , assistant dean at the School of Education at Mustansiriyah University , was assassinated with his driver in the Salikh district .""
Question: In the event ""assassinated"", does the participant ""Husain"" act on purpose?
Answer: ",other,No,"Answer this yes-no question about the following sentence.
Sentence: ""In Baghdad Kadhim Talal Husain, assistant dean at the School of Education at Mustansiriyah University, was assassinated with his driver in the Salikh district.""
Question: In the event ""assassinated"", does the participant ""Husain"" act on purpose?
Answer: 

Yes, he acts on purpose.

A:

Yes, he acts on purpose.",165.0
166,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""The pictures are broadcast at a rate of about 60 Hz , which is how fast they need to move for us to see them as a moving , flawless picture .""
Question: In the event ""broadcast"", does the participant ""pictures"" act on purpose?
Answer: ",Yes,No,"Answer this yes-no question about the following sentence.
Sentence: ""The pictures are broadcast at a rate of about 60 Hz, which is how fast they need to move for us to see them as a moving, flawless picture.""
Question: In the event ""broadcast"", does the participant ""pictures"" act on purpose?
Answer: 

A:

The answer is yes.
The sentence is ambiguous. It could mean that the pictures are broadcast at a",166.0
167,gpt_neo_2.7b,volition_2_prefix_0,"Answer this yes-no question about the following sentence.
Sentence: ""SCALIA filed a dissenting opinion , in which THOMAS and ALITO joined .""
Question: In the event ""filed"", does the participant ""SCALIA"" act on purpose?
Answer: ",other,Yes,"Answer this yes-no question about the following sentence.
Sentence: ""SCALIA filed a dissenting opinion, in which THOMAS and ALITO joined.""
Question: In the event ""filed"", does the participant ""SCALIA"" act on purpose?
Answer: 

Yes, SCALIA acts on purpose.

A:

Yes, SCALIA acts on purpose.

SCALIA is acting on purpose.

SC",167.0
