,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
1154,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,told,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie told Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie told Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie told Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1154.0,1154.0
1155,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,ordered,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie ordered Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1155.0,1155.0
1156,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,ordered,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie ordered Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1156.0,1156.0
1157,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,ordered,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie ordered Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1157.0,1157.0
1158,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,ordered,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie ordered Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie ran.\n\nA:')",1158.0,1158.0
1159,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,ordered,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie ordered Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie ordered Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1159.0,1159.0
1160,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,called upon,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie called upon Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:')",1160.0,1160.0
1161,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,called upon,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie called upon Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:')",1161.0,1161.0
1162,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,called upon,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie called upon Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:')",1162.0,1162.0
1163,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,called upon,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie called upon Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie ran.\n\nA')",1163.0,1163.0
1164,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,called upon,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie called upon Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie called upon Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie called upon Nicole to call')",1164.0,1164.0
1165,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,reminded,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie reminded Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1165.0,1165.0
1166,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,reminded,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie reminded Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1166.0,1166.0
1167,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,reminded,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie reminded Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1167.0,1167.0
1168,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,reminded,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie reminded Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1168.0,1168.0
1169,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,reminded,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie reminded Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie reminded Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1169.0,1169.0
1170,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,urged,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie urged Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1170.0,1170.0
1171,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,urged,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie urged Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1171.0,1171.0
1172,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,urged,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie urged Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1172.0,1172.0
1173,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,urged,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie urged Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie ran.\n\nA:')",1173.0,1173.0
1174,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,urged,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie urged Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie urged Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1174.0,1174.0
1175,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,asked,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie asked Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1175.0,1175.0
1176,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,asked,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie asked Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1176.0,1176.0
1177,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,asked,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie asked Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1177.0,1177.0
1178,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,asked,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie asked Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie ran.\n\nA:')",1178.0,1178.0
1179,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,asked,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie asked Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie asked Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1179.0,1179.0
1180,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,persuaded,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie persuaded Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1180.0,1180.0
1181,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,persuaded,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie persuaded Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1181.0,1181.0
1182,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,persuaded,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie persuaded Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1182.0,1182.0
1183,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,persuaded,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie persuaded Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie ran.\n\nA:')",1183.0,1183.0
1184,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,persuaded,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie persuaded Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie persuaded Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1184.0,1184.0
1185,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,convinced,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie convinced Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1185.0,1185.0
1186,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,convinced,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie convinced Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1186.0,1186.0
1187,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,convinced,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie convinced Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1187.0,1187.0
1188,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,convinced,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie convinced Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1188.0,1188.0
1189,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,convinced,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie convinced Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie convinced Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1189.0,1189.0
1190,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,forced,to come,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie forced Nicole to come.

Question:  Who came, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to come.\n\nQuestion:  Who came, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1190.0,1190.0
1191,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,forced,to go,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie forced Nicole to go.

Question:  Who went, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to go.\n\nQuestion:  Who went, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1191.0,1191.0
1192,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,forced,to read,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie forced Nicole to read.

Question:  Who read, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to read.\n\nQuestion:  Who read, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1192.0,1192.0
1193,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,forced,to run,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie forced Nicole to run.

Question:  Who ran, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to run.\n\nQuestion:  Who ran, Stephanie or Nicole?\nAnswer:  Stephanie ran.\n\nA:')",1193.0,1193.0
1194,gpt-neo-2.7b,object-control,Stephanie,Nicole,False,forced,to call,Nicole,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".
Context: Stephanie forced Nicole to call.

Question:  Who called, Stephanie or Nicole?
Answer: ","('You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Nicole"".\nContext: Stephanie forced Nicole to call.\n\nQuestion:  Who called, Stephanie or Nicole?\nAnswer:  Stephanie.\n\nA:\n')",1194.0,1194.0
